description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
system=hub_wh1,0.0007133688933851775,0.0006356703269442767,7.855067581165755e-08,2.5112386230469666e-10,3.050756326512276e-10,1.8407594954827478e-07,1.594861800919963e-07,7.855072705077844e-08,1.7263607282010647e-12,2.2235686989253325e-12
alpha=0.3,0.0008338938528781691,0.0007286489471985318,9.777030733578882e-08,3.316675943662107e-10,4.1719552827085773e-10,2.3264405495409777e-07,1.9674189293770804e-07,9.77703805301077e-08,2.0343326672790358e-12,3.1116918795967355e-12
CPF1&2,0.0009747817192099935,0.000832435881926515,1.2140866955399546e-07,4.354840487112072e-10,5.695665382740387e-10,2.940267663813805e-07,2.4171140705582723e-07,1.2140877312450277e-07,1.6424001009932333e-12,3.225132018258936e-12
size=10,0.0011394728410554697,0.0009472815388571228,1.5036711076119438e-07,5.6775148870203e-10,7.783340381531362e-10,3.716051937108436e-07,2.955483697464457e-07,1.5036725546023936e-07,1.9677112129192035e-12,2.893272240492666e-12
nsteps=1000,0.001331988819632428,0.0010730258108395858,1.856912173377574e-07,7.341604966634985e-10,1.063547516712735e-09,4.696525461749511e-07,3.59376255997531e-07,1.856914172780488e-07,2.710822298114978e-12,4.452284789844375e-12
"ticks = np.logspace(0,2,num=60)",0.001557030712268399,0.0012089321220137273,2.285866313286488e-07,9.395891821339458e-10,1.4532764958619584e-09,5.935695120506327e-07,4.341769046605727e-07,2.2858690511426226e-07,3.040298829241626e-12,4.694233354480921e-12
,0.0018200938276087795,0.001353496313118873,2.8044347874464626e-07,1.1884427525979306e-09,1.985691547465855e-09,7.501817395885897e-07,5.206354371170441e-07,2.804438466705421e-07,1.422579086678091e-12,2.3948134471210568e-12
,0.002127601915149796,0.0015042491841364169,3.4288328920210744e-07,1.4820388366658568e-09,2.713389130256106e-09,9.48115811963333e-07,6.189450704777236e-07,3.4288377342604496e-07,1.6087048181035048e-12,2.4945688473728963e-12
,0.0024870640266746024,0.0016575986836725358,4.178565747148658e-07,1.8320917034381176e-09,3.707677570469253e-09,1.1982744176169128e-06,7.285988472422587e-07,4.17857195633292e-07,1.9412324957874818e-12,3.729639149636717e-12
,0.0029072578794209314,0.0018088155271267633,5.078426421622181e-07,2.231316543102947e-09,5.066348716543904e-09,1.5144369004310126e-06,8.520601323370794e-07,5.078434129931058e-07,1.8228922001753916e-12,4.542832629661275e-12
,0.003398444198372925,0.0019523984433513677,6.162350516045285e-07,2.651397783844186e-09,6.922882808432031e-09,1.914018252638348e-06,9.867267398941038e-07,6.162359667522217e-07,1.8370903122973585e-12,5.859706523565864e-12
,0.003972617271956936,0.0020833827323965427,7.480201843397675e-07,3.052638993407816e-09,9.460053139008543e-09,2.4190283765131356e-06,1.1302718077920452e-06,7.480212192162781e-07,3.3036137509222224e-12,9.04380381849083e-12
,0.004643797838760805,0.0022009336549516415,9.108179308099268e-07,3.373151807532893e-09,1.2926342467906029e-08,3.057284442872527e-06,1.2846572176086223e-06,9.108190396145251e-07,2.942293452835865e-12,1.1377929108147692e-11
,0.005428375457815781,0.002316247670073412,1.1161517712969048e-06,3.700672128639327e-09,1.766304213882346e-08,3.863943118334956e-06,1.4627020586056432e-06,1.1161529178830422e-06,3.83654392133569e-12,1.6311459382650645e-11
,0.006345508721790491,0.0024584199514479494,1.380428475651142e-06,4.4302418452070806e-09,2.4135566255578023e-08,4.883437078264192e-06,1.705788662353231e-06,1.3804297135451037e-06,5.1834179607967206e-12,2.2558356240826112e-11
,0.007417593085740742,0.0026501354929528774,1.7248856732450744e-06,5.74240795734083e-09,3.2979966089041206e-08,6.171922453754067e-06,2.079337556424559e-06,1.7248872663975348e-06,7.174996920143945e-12,3.2105622168096916e-11
,0.008670807734844245,0.0028806486077380487,2.1742408993635043e-06,7.664366433683467e-09,4.50655138195894e-08,7.800372035892063e-06,2.604275442751312e-06,2.17424339914425e-06,1.0739864794696699e-11,4.628312874679462e-11
,0.010135754844148363,0.0031302766810878398,2.7545572041783805e-06,1.0625700480715196e-08,6.15796009544432e-08,9.858484605409813e-06,3.3542062755345816e-06,2.7545614934383953e-06,1.5769140606345602e-11,6.692059612149119e-11
,0.011848206839399274,0.0034009681093265572,3.490899495901232e-06,1.5120739757940586e-08,8.414535460346766e-08,1.2459625725117108e-05,4.319585443341099e-06,3.490906727741341e-06,2.2623009098157743e-11,9.697372775332568e-11
,0.013849979904749952,0.0037290126897056575,4.405216510259296e-06,2.0995987882304866e-08,1.149803409208772e-07,1.5747072143407164e-05,5.482925726614222e-06,4.405227765951397e-06,3.402635493813716e-11,1.4085219459904518e-10
,0.016189955065491975,0.0041133803644723575,5.516294232595801e-06,2.775244560659473e-08,1.5711462955344378e-07,1.990190374783395e-05,6.788434909343552e-06,5.516309769611816e-06,4.9935492921842e-11,2.0503113992560555e-10
,0.018925271776820844,0.004495852582446135,6.8475145196385e-06,3.38634850308138e-08,2.146890392776188e-07,2.5152977786162478e-05,8.139740333630713e-06,6.847532395515943e-06,7.064797964912104e-11,2.990111651783053e-10
,0.02212272316094218,0.004991383956503,8.453033793491021e-06,3.752875460962917e-08,2.9336146634250836e-07,3.1789534686371015e-05,9.451254732958673e-06,8.453048732634908e-06,9.577193089752576e-11,4.367848426290053e-10
,0.02586038695751771,0.0055360980367589515,1.0467288155170462e-05,4.3212696099822006e-08,4.008632379613424e-07,4.017712990983101e-05,1.104816648265049e-05,1.0467294190422274e-05,1.2921004795672273e-10,6.389592883580005e-10
,0.030229532006303787,0.006061759295437652,1.3135500117919661e-05,6.33076865994792e-08,5.477587494983132e-07,5.077776923758779e-05,1.4404280156260114e-05,1.3135501056009436e-05,1.8828110432364267e-10,9.359162583898378e-10
,0.03533684680638911,0.006303505310357165,1.6725049176632367e-05,8.461198690462229e-08,7.484837061716922e-07,6.417535665361502e-05,1.8414304724190326e-05,1.672506583426785e-05,2.799210258916655e-10,1.372432008094571e-09
,0.041307044557535956,0.0069747189906819,2.135746812223457e-05,1.0629308243774973e-07,1.0227636717018373e-06,8.110785636728155e-05,2.3230284786140992e-05,2.1357520332104517e-05,4.3957745569893823e-10,2.014564210298267e-09
,0.04828590827736135,0.007571632882355479,2.702440473033789e-05,1.4139832490967666e-07,1.397552494269585e-06,0.0001025079404898066,2.9386977444752656e-05,2.7024479576161766e-05,6.424123806650872e-10,2.9597218335451988e-09
,0.056443850327435006,0.007606106394852021,3.3907177472795485e-05,1.4132978830953507e-07,1.9096810366555907e-06,0.00012955436110363925,3.555312981532693e-05,3.390723283685747e-05,8.887220505132214e-10,4.351617249665439e-09
,0.06598007323327694,0.008391877657995785,4.269739034194059e-05,1.7649434890657945e-07,2.609476484254522e-06,0.0001637368761682356,4.386743430877445e-05,4.269743329380432e-05,1.274877017759253e-09,6.402332876925229e-09
,0.07712743335332237,0.009495768679815678,5.4209713719502426e-05,2.8440607421340486e-07,3.565707826879417e-06,0.00020693830510493325,5.6856541485097774e-05,5.4209842115868014e-05,1.9464880306849143e-09,9.424895891651954e-09
,0.09015812609712616,0.009761388880448514,6.85717578894487e-05,3.4067674012223864e-07,4.87234346057926e-06,0.00026153823332988267,7.247523100283677e-05,6.857198853066758e-05,2.923912597655823e-09,1.3881312314618454e-08
,0.10539033143038071,0.009315432260332409,8.587868710502433e-05,3.642890878044423e-07,6.657785034400302e-06,0.00033054407705762634,8.77378682658127e-05,8.587880993401655e-05,4.1453198937488285e-09,2.045369222875106e-08
,0.12319598182061076,0.010488419647599029,0.00010809113479484886,4.749579880331961e-07,9.097484426723967e-06,0.0004177567264999468,0.00010867653619223399,0.00010809117847221561,5.995214525933316e-09,3.014909196642924e-08
,0.14400984214114465,0.010782182163006204,0.00013723575389975378,7.035909305095501e-07,1.2431183871566888e-05,0.0005279798894850854,0.00014112742104511577,0.0001372361228829176,9.173063631220216e-09,4.44544984305679e-08
,0.168340123026141,0.013106295732865616,0.00017304056144059772,7.697897105507875e-07,1.6986472628892044e-05,0.0006672846637909033,0.00017540025814290745,0.00017304079633284917,1.3181658326970712e-08,6.556568652375469e-08
,0.19678088653049974,0.014266608298981534,0.00021894368048246848,1.0277380243137202e-06,2.3210974578188282e-05,0.0008433439071570545,0.0002224760568486933,0.00021894410363609758,1.951661918098108e-08,9.672532317672159e-08
,0.230026546599734,0.01663839399620001,0.0002769585867706324,1.5392715460191848e-06,3.171632835836968e-05,0.0010658548166813905,0.0002831941276682271,0.00027695946060975435,2.907908946546218e-08,1.4272229569182116e-07
,0.2688888178506318,0.014226396255837305,0.00034842919705740477,1.3543383931124933e-06,4.333828021764599e-05,0.001347072984848539,0.0003494289828453015,0.0003484293593061914,4.2037293077138614e-08,2.1062931561208637e-07
,0.31431652573396185,0.015107232976314396,0.00044114783437448744,2.2061165071327023e-06,5.9218791434388214e-05,0.0017024873356258417,0.00044686051417180495,0.0004411490083123603,6.311854299028997e-08,3.108924532078213e-07
,0.3674187607283411,0.018564982342178276,0.0005569139266049435,2.66617627584852e-06,8.091822369854081e-05,0.0021516730973031727,0.0005595860579077562,0.0005569144674246946,9.171600396545221e-08,4.589406076966843e-07
,0.4294919404709736,0.022832180014496373,0.0007047579545833407,3.775524210662163e-06,0.00011056861829813638,0.0027193697658696144,0.0007125608159313205,0.000704759943268107,1.3662420422059583e-07,6.775627280276046e-07
,0.5020514386093239,0.02269278473605024,0.000889398808988182,4.318200400987808e-06,0.0001510831178052811,0.0034368433912165533,0.0008947484358552939,0.0008894004879426976,2.011347041807225e-07,1.0004193416627543e-06
,0.5868685499222152,0.02495904027035866,0.00112308593332458,4.927639867654399e-06,0.00020644208768430848,0.004343608158722889,0.0011243667031484803,0.0011230863131195025,2.9494055455156056e-07,1.477229617430591e-06
,0.6860136905390248,0.026441222228763474,0.0014212837280675938,7.657989057924474e-06,0.0002820840181978257,0.0054896019977852045,0.0014307908504127117,0.001421287562685401,4.3846917833627136e-07,2.1814328917453335e-06
,0.8019068829378644,0.02522840030196293,0.0017952360644024122,9.892507067419038e-06,0.00038543956183691885,0.006937935912017738,0.001804984381222385,0.0017952409622268594,6.481550409318411e-07,3.2215053525852163e-06
,0.937376751372976,0.03339633823868785,0.002268973861110443,1.2705605916479828e-05,0.0005266610915110667,0.008768368258894078,0.002279826720863668,0.0022689799494325412,9.557137697806538e-07,4.757675311095782e-06
,1.0957294585757098,0.03315431493588567,0.0028666596145041435,1.4585609908343438e-05,0.0007196193203305287,0.011081695037735352,0.0028757085850227254,0.0028666655570314765,1.4095354116448547e-06,7.02661105052861e-06
,1.2808292537443193,0.031596431273614896,0.003622119165539618,1.7636983064928722e-05,0.000983264675907392,0.014005297551483846,0.0036300852244236215,0.003622125088498278,2.0795282868599706e-06,1.0377883631036738e-05
,1.4971925804707389,0.03998494725038913,0.0045788751972943185,2.5825819417213066e-05,0.0013434868172951082,0.017700152338011366,0.0045927514974527205,0.004578887619619604,3.0759522688162564e-06,1.5327817388578813e-05
,1.750098017666759,0.04260763293952039,0.005786659749731349,3.832371942233626e-05,0.001835654396913074,0.022369688485921944,0.005803490385226748,0.00578667733480424,4.543838859585302e-06,2.26390171013202e-05
,2.045714704003887,0.047728735368837163,0.007311070585223652,4.721285060880517e-05,0.0025080836344288536,0.028270978727197207,0.00732032370881375,0.007311081206311258,6.6982775054811926e-06,3.343780487791206e-05
,2.391252335179327,0.053019121181112495,0.009240563623013379,6.0945730440581725e-05,0.0034267749319386357,0.03572887853731728,0.009250030430971189,0.009240574718195591,9.887285041940365e-06,4.9387629591611775e-05
,2.7951363329285566,0.0513088858336085,0.01167905131029547,8.154196702675141e-05,0.004681880386847442,0.045153888806951564,0.011696989056301113,0.011679080331590009,1.4626840407777507e-05,7.294510081016992e-05
,3.2672123758605185,0.0608139669408993,0.01475780955763705,0.00011076127868551693,0.006396533583631646,0.057064721200962065,0.014764275367749593,0.014757819656617847,2.1578504130752455e-05,0.00010773798053374283
,3.818985166977706,0.06909967976506977,0.018653168420747716,0.00015529250171230434,0.00873890266895318,0.07211680206360593,0.018662143664546882,0.018653183432793968,3.187308547163056e-05,0.00015912315758294948
,4.463897104661851,0.07637630105347605,0.02357779855377438,0.00020061663857717782,0.011938640441334768,0.09113827445559286,0.02359900156922708,0.023577847631423423,4.7113073101179916e-05,0.00023501019554097595
,5.217653437863053,0.08266166778424032,0.02979897471431724,0.00029890071525359875,0.016309330842022452,0.11517546592510085,0.02982136879302938,0.029799032731177726,6.958876445159932e-05,0.00034707665612656143
,6.098601538453598,0.08931742803182648,0.03765992036984339,0.00038106116658152253,0.022279110204900844,0.1455503036305302,0.03767336875716248,0.037659950303885144,0.00010275707012225217,0.0005125612393818758
,7.128173131501275,0.09887913289254198,0.047600109676375124,0.0005662860136174115,0.03043242850512535,0.1839328056268319,0.04762872033759342,0.047600210174328174,0.000151879088609876,0.000756908872016436
